engine,box_position,code,runtime_min
torchref,1,3N5L,1.208333
torchref,1,3N74,1.073333
torchref,1,3N9U,1.125
torchref,1,3NJE,0.661667
torchref,1,3NO8,0.575
torchref,1,3OAP,0.53
torchref,1,3OC7,0.9
torchref,1,3OEC,1.526667
torchref,1,3OFJ,0.295
torchref,1,3OOQ,5.246667
torchref,1,3P86,0.783333
torchref,1,3PFY,0.385
torchref,1,3PPU,0.945
torchref,1,3PZ8,0.881667
torchref,1,3QC1,0.45
torchref,1,3QKL,0.625
torchref,1,3QLA,0.716667
torchref,1,3QNM,0.503333
torchref,1,3QTA,0.781667
torchref,1,3QVJ,1.033333
torchref,1,3R0Q,1.98
torchref,1,3R6B,0.233333
torchref,1,3RAZ,0.285
torchref,1,3RLE,0.623333
torchref,1,3RQ4,0.501667
torchref,1,3RST,2.528333
torchref,1,3SF5,1.193333
torchref,1,3SHW,0.471667
torchref,1,3SOL,0.36
torchref,1,3SUZ,0.481667
torchref,1,3T0Q,0.465
torchref,1,3T9O,0.425
torchref,1,3TCO,0.5
torchref,1,3THF,0.586667
torchref,1,3TIX,1.091667
torchref,1,3TSZ,0.568333
torchref,1,3TU7,0.403333
torchref,1,3TVA,1.053333
torchref,1,3U1D,0.653333
torchref,1,3U2A,0.256667
torchref,1,3U66,0.3
torchref,1,3U9L,0.555
torchref,1,3UN9,1.088333
torchref,1,3UNG,0.986667
torchref,1,3UTN,0.713333
torchref,1,3UVO,0.523333
torchref,1,3V70,0.818333
torchref,1,3VD8,0.443333
torchref,1,3VEP,0.273333
torchref,1,3VFO,0.673333
torchref,1,3VFP,0.62
torchref,1,3VHL,0.775
torchref,1,3VPB,2.085
torchref,1,3VRJ,0.828333
torchref,1,3VSM,1.261667
torchref,1,3VST,4.295
torchref,1,3VUQ,1.133333
torchref,1,3VYN,0.946667
torchref,1,3W0L,2.093333
torchref,1,3W3T,1.243333
torchref,1,3W3W,1.633333
torchref,1,3W56,0.328333
torchref,1,3W8W,1.365
torchref,1,3WNV,1.088333
torchref,1,3WTQ,0.601667
torchref,1,3WW1,0.873333
torchref,1,3X0X,4.763333
torchref,1,3ZH9,0.78
torchref,1,3ZIE,0.805
torchref,1,4AK1,1.548333
torchref,1,4ALY,0.6
torchref,1,4AOM,0.316667
torchref,1,4AUP,0.438333
torchref,1,4B18,0.713333
torchref,1,4BU1,0.76
torchref,1,4BVE,0.538333
torchref,1,4BX9,1.83
torchref,1,4C1S,1.015
torchref,1,4C6R,0.941667
torchref,1,4CE5,1.398333
torchref,1,4CGB,0.18
torchref,1,4CH9,0.896667
torchref,1,4CKT,0.36
torchref,1,4CLF,1.425
torchref,1,4CSO,1.105
torchref,1,4D51,0.62
torchref,1,4DA2,0.753333
torchref,1,4DOV,0.523333
torchref,1,4EOY,0.616667
torchref,1,4EWI,0.395
torchref,1,4EX5,1.31
torchref,1,4F0F,0.603333
torchref,1,4F27,0.813333
torchref,1,4FC4,3.273333
torchref,1,4FE9,0.81
torchref,1,4FIX,1.841667
torchref,1,4FYU,1.053333
torchref,1,4G3H,1.751667
torchref,1,4GMV,0.831667
torchref,1,4H9D,0.501667
torchref,1,4HIA,0.565
torchref,1,4HJW,1.623333
torchref,1,4HKA,0.741667
torchref,1,4HUJ,0.708333
torchref,1,4ICH,0.648333
torchref,1,4IDI,0.626667
torchref,1,4JGX,0.508333
torchref,1,4JHN,2.515
torchref,1,4JX2,1.013333
torchref,1,4K36,1.626667
torchref,1,4KH9,1.303333
torchref,1,4KYQ,0.455
torchref,1,4L7Z,2.568333
torchref,1,4L9U,0.295
torchref,1,4LD7,7.705
torchref,1,4LZ2,0.376667
torchref,1,4MAA,0.556667
torchref,1,4ME9,0.541667
torchref,1,4MG5,0.92
torchref,1,4MG6,0.743333
torchref,1,4MJG,0.5
torchref,1,4N39,1.716667
torchref,1,4N5X,0.323333
torchref,1,4NPJ,0.918333
torchref,1,4NUF,0.513333
torchref,1,4NWZ,2.03
torchref,1,4O62,0.706667
torchref,1,4O92,0.358333
torchref,1,4OC8,1.646667
torchref,1,4OF8,1.3
torchref,1,4OFF,0.275
torchref,1,4OX3,0.465
torchref,1,4PDE,0.43
torchref,1,4PFS,0.711667
torchref,1,4PQZ,0.338333
torchref,1,4PRA,0.67
torchref,1,4PSI,0.466667
torchref,1,4PV4,1.545
torchref,1,4Q13,0.64
torchref,1,4Q63,0.331667
torchref,1,4QH8,0.806667
torchref,1,4QKO,1.231667
torchref,1,4QN8,1.891667
torchref,1,4QQR,0.753333
torchref,1,4QTP,0.635
torchref,1,4QXA,0.471667
torchref,1,4R10,1.0
torchref,1,4RHO,0.618333
torchref,1,4RK2,1.573333
torchref,1,4RO5,0.563333
torchref,1,4RQM,0.443333
torchref,1,4TWL,0.863333
torchref,1,4U7A,0.773333
torchref,1,4UCI,0.845
torchref,1,4UDA,0.506667
torchref,1,4UDP,1.326667
torchref,1,4UWX,1.415
torchref,1,4UYI,0.635
torchref,1,4V15,1.45
torchref,1,4W2R,2.953333
torchref,1,4WAL,0.296667
torchref,1,4WIP,0.358333
torchref,1,4WWM,0.338333
torchref,1,4X3E,0.556667
torchref,1,4XLG,1.05
torchref,1,4ZSF,0.745
torchref,1,4ZV9,1.895
torchref,1,5A0T,2.001667
torchref,1,5AA5,6.651667
torchref,1,5AD0,0.481667
torchref,1,5B5I,0.305
torchref,1,5B5Q,0.826667
torchref,1,5BOV,1.88
torchref,1,5BV6,0.283333
torchref,1,5C5V,1.345
torchref,1,5C7F,0.998333
torchref,1,5C8H,0.298333
torchref,1,5CVR,0.526667
torchref,1,5D5H,0.863333
torchref,1,5DAY,0.6
torchref,1,5DBE,0.535
torchref,1,5DRM,0.846667
torchref,1,5E15,0.755
torchref,1,5EBB,1.663333
torchref,1,5EG2,0.805
torchref,1,5EGE,2.161667
torchref,1,5ETA,0.895
torchref,1,5G09,2.865
torchref,1,5G23,1.213333
torchref,1,5G4I,2.17
torchref,1,5GHR,1.24
torchref,1,5GJM,0.865
torchref,1,5GKV,0.651667
torchref,1,5GOX,0.818333
torchref,1,5GZI,1.068333
torchref,1,5H5Y,0.985
torchref,1,5HRJ,0.256667
torchref,1,5I2H,1.18
torchref,1,5I47,0.641667
torchref,1,5I9E,1.913333
torchref,1,5IAW,0.663333
torchref,1,5IQM,0.613333
torchref,1,5IY4,0.91
torchref,1,5IYX,1.063333
torchref,1,5J0A,0.763333
torchref,1,5J4A,0.813333
torchref,1,5J9K,0.6
torchref,1,5JD9,0.845
torchref,1,5JHO,0.69
torchref,1,5JI5,0.515
torchref,1,5JTA,1.093333
torchref,1,5K2X,1.141667
torchref,1,5K6S,0.571667
torchref,1,5LTD,0.755
torchref,1,5LU2,0.743333
torchref,1,5LW0,0.87
torchref,1,5ME9,1.34
torchref,1,5MLK,1.67
torchref,1,5MLZ,0.886667
torchref,1,5MXY,0.278333
torchref,1,5N6H,1.18
torchref,1,5N8R,2.856667
torchref,1,5NTB,0.553333
torchref,1,5O6B,1.755
torchref,1,5OF1,0.831667
torchref,1,5OF9,2.036667
torchref,1,5OMB,0.865
torchref,1,5OU8,0.608333
torchref,1,5Q1D,1.258333
torchref,1,5Q1H,1.541667
torchref,1,5SVE,0.871667
torchref,1,5T0K,1.31
torchref,1,5T0M,0.993333
torchref,1,5T1G,0.411667
torchref,1,5TDY,0.456667
torchref,1,5TJA,0.393333
torchref,1,5TLD,0.78
torchref,1,5TM9,0.666667
torchref,1,5TTA,0.796667
torchref,1,5TV7,0.591667
torchref,1,5U6K,2.21
torchref,1,5UQP,0.545
torchref,1,5UV4,0.473333
torchref,1,5UX5,4.78
torchref,1,5UXG,1.125
torchref,1,5UZU,0.981667
torchref,1,5V8W,1.01
torchref,1,5VIA,0.641667
torchref,1,5VLB,3.228333
torchref,1,5VQG,0.293333
torchref,1,5WB4,1.921667
torchref,1,5WJQ,0.435
torchref,1,5WRR,1.54
torchref,1,5WWW,0.293333
torchref,1,5X6S,1.06
torchref,1,5XG9,0.893333
torchref,1,5XHW,0.425
torchref,1,5XMZ,0.298333
torchref,1,5XRW,0.376667
torchref,1,5XUK,0.31
torchref,1,5XUQ,0.39
torchref,1,5XVW,0.863333
torchref,1,5Y9I,0.526667
torchref,1,5YAY,0.641667
torchref,1,5Z6D,0.755
torchref,1,5Z6V,0.323333
torchref,1,5Z8L,0.46
torchref,1,5ZOO,1.02
torchref,1,6A0E,0.938333
torchref,1,6A93,0.346667
torchref,1,6AF3,1.486667
torchref,1,6AGI,0.748333
torchref,1,6B8Q,1.01
torchref,1,6CGO,1.623333
torchref,1,6COK,0.451667
torchref,1,6CQL,0.845
torchref,1,6CW5,0.608333
torchref,1,6D2V,0.988333
torchref,1,6D97,2.846667
torchref,1,6DDT,1.24
torchref,1,6DF3,0.916667
torchref,1,6E0M,0.813333
torchref,1,6EC7,1.46
torchref,1,6EUS,2.56
torchref,1,6EWJ,2.053333
torchref,1,6EYS,2.521667
torchref,1,6F1S,0.308333
torchref,1,6FJU,0.705
torchref,1,6FOK,2.933333
torchref,1,6FX6,0.428333
torchref,1,6GBS,1.24
torchref,1,6GP7,0.313333
torchref,1,6GXS,2.173333
torchref,1,6HFG,0.34
torchref,1,6I1R,0.815
torchref,1,6I50,0.458333
torchref,1,6IIW,0.295
torchref,1,6IQJ,0.465
torchref,1,6IR8,0.241667
torchref,1,6J17,0.563333
torchref,1,6J72,0.791667
torchref,1,6J7Y,0.668333
torchref,1,6JC4,1.171667
torchref,1,6JJW,0.41
torchref,1,6JZA,0.183333
torchref,1,6K6R,0.405
torchref,1,6L8E,1.353333
torchref,1,6L9F,0.87
torchref,1,6LKG,1.646667
torchref,1,6M20,2.278333
torchref,1,6N5U,0.625
torchref,1,6O6N,0.513333
torchref,1,6OHI,0.718333
torchref,1,6PEU,2.376667
torchref,1,6PJQ,0.38
torchref,1,6PNP,0.713333
torchref,1,6PUP,0.356667
torchref,1,6R0L,0.278333
torchref,1,6R6T,1.433333
torchref,1,6RFT,2.563333
torchref,1,6RPT,0.89
torchref,1,6RR0,1.963333
torchref,1,6RSN,0.316667
torchref,1,6S2P,0.518333
torchref,1,6SRB,1.018333
torchref,1,6SXW,0.243333
torchref,1,6T80,1.666667
torchref,1,6TCT,0.941667
torchref,1,6TT5,0.841667
torchref,1,6TWJ,1.213333
torchref,1,6U2D,0.583333
torchref,1,6U75,0.623333
torchref,1,6UB7,0.563333
torchref,1,6V7M,0.36
torchref,1,6VD8,0.288333
torchref,1,6VHI,0.235
torchref,1,6VPT,0.67
torchref,1,6VS7,1.241667
torchref,1,6W9K,0.921667
torchref,1,6WT6,0.486667
torchref,1,6XZ6,0.625
torchref,1,6YFV,1.095
torchref,1,6Z1S,0.888333
torchref,1,6Z3U,1.02
torchref,1,6ZH1,0.51
torchref,1,6ZUW,0.525
torchref,1,7AUI,0.4
torchref,1,7BV5,1.448333
torchref,1,7BW1,0.516667
torchref,1,7C7E,0.496667
torchref,1,7CFD,1.873333
torchref,1,7CWW,0.656667
torchref,1,7D86,0.431667
torchref,1,7DUF,0.276667
torchref,1,7E2E,0.561667
torchref,1,7EWF,0.891667
torchref,1,7F9K,0.326667
torchref,1,7F9M,0.701667
torchref,1,7FHR,1.068333
torchref,1,7JI4,0.26
torchref,1,7JN9,0.208333
torchref,1,7K3J,0.926667
torchref,1,7KQ0,0.981667
torchref,1,7LF4,1.146667
phenix,2,1A0F,2.8475
phenix,2,1A46,2.121667
phenix,2,1A4I,5.275667
phenix,2,1A7V,1.840833
phenix,2,1AJ6,1.716333
phenix,2,1AK5,4.4825
phenix,2,1ANU,1.522167
phenix,2,1APX,6.258
phenix,2,1AQZ,2.602167
phenix,2,1B9K,1.921167
phenix,2,1BIA,2.298833
phenix,2,1BM7,1.9585
phenix,2,1BX0,2.5945
phenix,2,1BXE,1.708
phenix,2,1BYW,1.364833
phenix,2,1C3F,2.217333
phenix,2,1CI0,2.751833
phenix,2,1CSM,3.941167
phenix,2,1DAW,2.675167
phenix,2,1DLM,4.147833
phenix,2,1DQ3,2.640833
phenix,2,1DQ8,7.823167
phenix,2,1E79,15.455167
phenix,2,1EJ1,2.5365
phenix,2,1EJH,4.704167
phenix,2,1ETE,3.316833
phenix,2,1EZW,5.88
phenix,2,1F97,1.679
phenix,2,1FG3,2.329833
phenix,2,1FIO,1.86
phenix,2,1FKM,3.834833
phenix,2,1FSI,4.223333
phenix,2,1GHW,2.709333
phenix,2,1GPQ,4.062333
phenix,2,1GQ8,2.795167
phenix,2,1GQ9,2.696
phenix,2,1GUI,2.193
phenix,2,1GYJ,1.629167
phenix,2,1H8V,6.915833
phenix,2,1HN0,6.516333
phenix,2,1HNO,2.373833
phenix,2,1HTN,1.476833
phenix,2,1I1N,2.4535
phenix,2,1I3A,2.039
phenix,2,1IDQ,4.6885
phenix,2,1IKN,3.627
phenix,2,1ITK,9.425833
phenix,2,1J3P,2.7305
phenix,2,1J53,2.087167
phenix,2,1J5W,4.291833
phenix,2,1J8B,1.480667
phenix,2,1JAC,3.628833
phenix,2,1JAD,2.855167
phenix,2,1JN9,3.634333
phenix,2,1JU3,9.007167
phenix,2,1K6D,3.4305
phenix,2,1K7T,2.1985
phenix,2,1L9X,10.6615
phenix,2,1LNZ,2.913833
phenix,2,1M6E,2.373833
phenix,2,1N0L,3.363333
phenix,2,1N6J,2.308167
phenix,2,1O4V,2.376
phenix,2,1O5T,2.737
phenix,2,1O6D,1.816167
phenix,2,1OBR,3.320667
phenix,2,1OC0,2.537833
phenix,2,1OE4,3.712167
phenix,2,1OMW,5.120167
phenix,2,1OSC,4.0255
phenix,2,1OY5,3.701333
phenix,2,1P3C,2.763833
phenix,2,1P4X,3.080167
phenix,2,1PG3,5.6455
phenix,2,1PJR,4.191167
phenix,2,1PXZ,5.2055
phenix,2,1Q15,9.105667
phenix,2,1QB5,3.189333
phenix,2,1QD9,3.375333
phenix,2,1QJV,3.460333
phenix,2,1QZN,1.8035
phenix,2,1R1K,2.462667
phenix,2,1R3U,2.238333
phenix,2,1RFX,2.601167
phenix,2,1RHC,3.400667
phenix,2,1RJ1,1.819667
phenix,2,1RJD,8.431333
phenix,2,1RKG,2.195333
phenix,2,1RZN,2.398833
phenix,2,1S1C,2.208667
phenix,2,1SO2,7.884833
phenix,2,1SOT,5.6785
phenix,2,1T3I,6.197833
phenix,2,1TE5,3.489333
phenix,2,1TGS,2.505333
phenix,2,1TML,1.727
phenix,2,1TVL,3.6785
phenix,2,1U1I,8.533667
phenix,2,1UEF,1.929333
phenix,2,1UJK,2.614833
phenix,2,1UKV,5.939333
phenix,2,1UTB,3.7215
phenix,2,1UVQ,3.419833
phenix,2,1V8Q,1.790167
phenix,2,1VB3,3.082
phenix,2,1VCE,4.017333
phenix,2,1VDD,4.508333
phenix,2,1VER,1.233
phenix,2,1VK0,7.901333
phenix,2,1VLM,2.590167
phenix,2,1VR4,2.590667
phenix,2,1W2Y,4.0275
phenix,2,1W8A,1.418667
phenix,2,1WD8,2.950333
phenix,2,1WDV,2.497
phenix,2,1WLZ,3.180667
phenix,2,1WTJ,6.744833
phenix,2,1WTY,3.097
phenix,2,1WU2,4.263167
phenix,2,1WV8,1.252
phenix,2,1WW9,5.071667
phenix,2,1X1Q,3.812167
phenix,2,1X6O,2.312333
phenix,2,1XVS,2.024333
phenix,2,1XX1,9.536833
phenix,2,1Y7O,6.023
phenix,2,1Y8Q,9.033833
phenix,2,1YEM,2.903
phenix,2,1YK3,8.486667
phenix,2,1YMQ,2.281
phenix,2,1Z05,3.2215
phenix,2,1Z3X,2.512333
phenix,2,1ZEJ,3.0905
phenix,2,1ZJ8,5.092667
phenix,2,1ZKL,4.229167
phenix,2,1ZZ0,13.808833
phenix,2,2A25,1.7175
phenix,2,2A3V,7.274667
phenix,2,2A9S,2.668833
phenix,2,2ACJ,1.965
phenix,2,2AE0,3.759833
phenix,2,2AG0,10.208833
phenix,2,2AHR,6.8015
phenix,2,2AP2,1.821167
phenix,2,2AQ4,3.7255
phenix,2,2B2N,5.294833
phenix,2,2B3X,4.512667
phenix,2,2B5E,3.217
phenix,2,2B7O,5.766167
phenix,2,2BON,3.567167
phenix,2,2BTY,4.248667
phenix,2,2C8X,1.967167
phenix,2,2C90,1.976
phenix,2,2CB4,14.989833
phenix,2,2CCH,10.600833
phenix,2,2CCM,3.197
phenix,2,2CKL,1.8865
phenix,2,2CZV,4.455667
phenix,2,2D0T,4.578333
phenix,2,2D68,1.869667
phenix,2,2DOB,1.248
phenix,2,2DQ6,14.112
phenix,2,2DRY,2.033333
phenix,2,2DX6,2.427333
phenix,2,2E1M,2.766833
phenix,2,2EO4,2.156833
phenix,2,2EU9,4.555833
phenix,2,2EXU,1.554667
phenix,2,2F1F,3.474333
phenix,2,2F2E,2.472833
phenix,2,2F8L,2.454
phenix,2,2F9I,7.052333
phenix,2,2F9Z,3.299833
phenix,2,2FEX,5.145333
phenix,2,2FFF,2.977833
phenix,2,2FH9,1.799333
phenix,2,2FTX,2.437833
phenix,2,2G9W,2.229833
phenix,2,2GA1,1.952333
phenix,2,2GA9,6.8355
phenix,2,2GD9,2.534
phenix,2,2GT1,4.358167
phenix,2,2GUH,3.895
phenix,2,2HXW,4.227667
phenix,2,2I53,2.907167
phenix,2,2I7H,6.220333
phenix,2,2IJE,1.828833
phenix,2,2IO7,4.902
phenix,2,2IUC,4.191
phenix,2,2IVF,8.8535
phenix,2,2IVM,2.395333
phenix,2,2JAC,1.5405
phenix,2,2JFN,2.677333
phenix,2,2JH3,11.980833
phenix,2,2NLY,1.759333
phenix,2,2NN4,1.710167
phenix,2,2NTX,6.0075
phenix,2,2NVN,1.460333
phenix,2,2OD8,2.5395
phenix,2,2OO2,1.337667
phenix,2,2OO3,2.1295
phenix,2,2P0U,5.739333
phenix,2,2P1L,3.721667
phenix,2,2P38,2.8825
phenix,2,2P62,3.965333
phenix,2,2P8J,3.5475
phenix,2,2P8Q,4.861333
phenix,2,2PAV,3.498833
phenix,2,2PJS,1.5715
phenix,2,2PK9,5.787
phenix,2,2PN0,4.286833
phenix,2,2PQN,1.752167
phenix,2,2PQV,2.645
phenix,2,2PY2,6.201167
phenix,2,2Q1Z,3.090167
phenix,2,2QCO,1.802333
phenix,2,2QE9,2.886667
phenix,2,2QH9,2.619333
phenix,2,2QHL,6.472667
phenix,2,2QKL,1.709
phenix,2,2QL3,12.828667
phenix,2,2QM7,3.9225
phenix,2,2QML,2.390667
phenix,2,2QOS,1.882667
phenix,2,2QSV,2.309167
phenix,2,2QYA,2.508667
phenix,2,2R5F,1.768167
phenix,2,2R6R,2.463333
phenix,2,2RCC,6.659667
phenix,2,2RH3,1.561667
phenix,2,2V62,4.709167
phenix,2,2VEF,4.168333
phenix,2,2VUN,13.083167
phenix,2,2VZB,4.600833
phenix,2,2W3X,6.574667
phenix,2,2W9Y,1.654667
phenix,2,2WDZ,6.3055
phenix,2,2WNH,7.726333
phenix,2,2WP1,2.4235
phenix,2,2X1C,10.643833
phenix,2,2X26,4.243167
phenix,2,2XD0,4.395167
phenix,2,2XDO,6.608667
phenix,2,2XN4,3.107833
phenix,2,2XPI,5.210333
phenix,2,2XPL,1.667
phenix,2,2XVS,1.689833
phenix,2,2Y9W,5.285
phenix,2,2YEU,5.734667
phenix,2,2YFA,3.705333
phenix,2,2YGB,14.341
phenix,2,2YGK,3.010833
phenix,2,2YJT,3.054333
phenix,2,2YN0,3.177333
phenix,2,2Z1D,4.088333
phenix,2,2Z1Z,4.562333
phenix,2,2Z7E,2.744333
phenix,2,2ZIU,2.3535
phenix,2,2ZME,3.157167
phenix,2,2ZON,8.1615
phenix,2,2ZUL,2.823167
phenix,2,3A58,6.285833
phenix,2,3ADO,2.717
phenix,2,3AMH,3.365
phenix,2,3AQG,1.794
phenix,2,3ATQ,3.715333
phenix,2,3AV4,5.426167
phenix,2,3B2D,6.147833
phenix,2,3B8I,11.3795
phenix,2,3BCI,2.240167
phenix,2,3BGU,2.213167
phenix,2,3BJ6,2.372
phenix,2,3BNK,2.586333
phenix,2,3BVQ,3.3955
phenix,2,3C7J,3.404667
phenix,2,3CAX,2.6945
phenix,2,3CB0,6.513833
phenix,2,3CB5,5.478
phenix,2,3CBM,2.257
phenix,2,3CGG,2.680333
phenix,2,3CMQ,2.765333
phenix,2,3CQO,4.733333
phenix,2,3CU3,1.5195
phenix,2,3CXM,3.963333
phenix,2,3D1M,4.277833
phenix,2,3D49,3.315
phenix,2,3DEE,1.7895
phenix,2,3DIW,1.879167
phenix,2,3DJD,5.650667
phenix,2,3DJN,1.353333
phenix,2,3DLA,14.687833
phenix,2,3DXI,3.607333
phenix,2,3E7P,2.6665
phenix,2,3E8S,2.571833
phenix,2,3E8V,1.2905
phenix,2,3E98,1.969667
phenix,2,3E99,2.022833
phenix,2,3EC1,3.202667
phenix,2,3ED4,12.363333
phenix,2,3EFY,4.784833
phenix,2,3EUS,1.791167
phenix,2,3FBI,2.857167
phenix,2,3FJU,3.488333
phenix,2,3FKK,4.378333
phenix,2,3FPR,1.998667
phenix,2,3FVE,2.372167
phenix,2,3G39,1.7305
phenix,2,3G3O,2.331833
phenix,2,3G6L,2.671667
phenix,2,3G85,2.651667
phenix,2,3GF6,3.697
phenix,2,3GLR,3.094
phenix,2,3GM5,1.629667
phenix,2,3GMV,1.559667
phenix,2,3GQU,1.842333
phenix,2,3GR5,2.302667
phenix,2,3GXQ,1.356
phenix,2,3H1T,3.1565
phenix,2,3H6E,4.424167
phenix,2,3H6R,2.129167
phenix,2,3H7O,3.228833
phenix,2,3HBC,2.639667
phenix,2,3HHC,3.2915
phenix,2,3HL0,5.483167
phenix,2,3HST,4.95
phenix,2,3HTK,3.027167
phenix,2,3HTV,2.3845
phenix,2,3I38,6.320167
phenix,2,3IC8,5.431833
phenix,2,3IHU,2.939167
phenix,2,3IUG,3.305333
phenix,2,3IVB,2.401167
phenix,2,3JST,1.777333
phenix,2,3JWH,2.644167
phenix,2,3KFW,1.7415
phenix,2,3KGR,2.440833
phenix,2,3KKD,3.577667
phenix,2,3KKE,5.081167
phenix,2,3KOL,1.863167
phenix,2,3KXR,2.094333
phenix,2,3KZP,3.182667
phenix,2,3L1W,11.242167
phenix,2,3L2H,5.205167
phenix,2,3L6F,2.768667
phenix,2,3LLI,2.454333
phenix,2,3LOC,4.124667
phenix,2,3LS0,1.588833
phenix,2,3LW3,2.604167
phenix,2,3M1T,3.157
phenix,2,3M91,1.7175
phenix,2,3MB2,3.916333
phenix,2,3MKR,4.4195
phenix,2,3ML3,2.164333
phenix,2,3MML,9.288
phenix,2,3MQ2,3.031333
phenix,2,3MV2,8.086167
phenix,2,3MYU,4.794333
phenix,2,3N39,4.225
phenix,2,3N55,2.802167
phenix,2,3N5L,5.902833
phenix,2,3N74,4.710667
phenix,2,3N9U,4.717167
phenix,2,3NJE,2.756333
phenix,2,3NO8,2.1555
phenix,2,3OAP,2.221667
phenix,2,3OC7,3.548333
phenix,2,3OEC,6.575333
phenix,2,3OFJ,1.564833
phenix,2,3OOQ,20.147333
phenix,2,3P86,3.058167
phenix,2,3PFY,1.7835
phenix,2,3PPU,3.690667
phenix,2,3PZ8,3.682167
phenix,2,3QC1,1.798
phenix,2,3QKL,2.482667
phenix,2,3QLA,3.456667
phenix,2,3QNM,2.351833
phenix,2,3QTA,3.220167
phenix,2,3QVJ,3.921667
phenix,2,3R0Q,6.025
phenix,2,3R6B,1.216167
phenix,2,3RAZ,1.2065
phenix,2,3RLE,2.433667
phenix,2,3RQ4,2.302833
phenix,2,3RST,9.549167
phenix,2,3SF5,4.575333
phenix,2,3SHW,2.2485
phenix,2,3SOL,1.666
phenix,2,3SUZ,2.088
phenix,2,3T0Q,2.097833
phenix,2,3T9O,1.987833
phenix,2,3TCO,2.367
phenix,2,3THF,2.275333
phenix,2,3TIX,4.769167
phenix,2,3TSZ,2.311833
phenix,2,3TU7,1.895167
phenix,2,3TVA,4.419333
phenix,2,3U1D,2.913333
phenix,2,3U2A,1.437167
phenix,2,3U66,1.399833
phenix,2,3U9L,2.770167
phenix,2,3UN9,4.1495
phenix,2,3UNG,3.423833
phenix,2,3UTN,2.760167
phenix,2,3UVO,2.15
phenix,2,3V70,3.027167
phenix,2,3VD8,2.227333
phenix,2,3VEP,1.509333
phenix,2,3VFO,3.4385
phenix,2,3VFP,3.403667
phenix,2,3VHL,2.875833
phenix,2,3VPB,7.836833
phenix,2,3VRJ,2.805667
phenix,2,3VSM,6.387333
phenix,2,3VST,19.970667
phenix,2,3VUQ,4.553
phenix,2,3VYN,3.400667
phenix,2,3W0L,8.459167
phenix,2,3W3T,4.581667
phenix,2,3W3W,6.0485
phenix,2,3W56,1.62
phenix,2,3W8W,4.843
phenix,2,3WNV,4.6595
phenix,2,3WTQ,1.847833
phenix,2,3WW1,3.6485
phenix,2,3X0X,16.255
phenix,2,3ZH9,2.833333
phenix,2,3ZIE,3.303333
phenix,2,4AK1,6.319333
phenix,2,4ALY,2.7275
phenix,2,4AOM,1.635
phenix,2,4AUP,2.159
phenix,2,4B18,2.514833
phenix,2,4BU1,2.9445
phenix,2,4BVE,2.552833
phenix,2,4BX9,7.426833
phenix,2,4C1S,4.5165
phenix,2,4C6R,3.613167
phenix,2,4CE5,7.410833
phenix,2,4CGB,0.981833
phenix,2,4CH9,4.063833
phenix,2,4CKT,1.778833
phenix,2,4CLF,4.358333
phenix,2,4CSO,4.147
phenix,2,4D51,2.7235
phenix,2,4DA2,3.541
phenix,2,4DOV,2.621833
phenix,2,4EOY,2.429167
phenix,2,4EWI,1.7465
phenix,2,4EX5,5.321333
phenix,2,4F0F,2.56
phenix,2,4F27,3.3815
phenix,2,4FC4,13.100833
phenix,2,4FE9,3.228667
phenix,2,4FIX,7.150667
phenix,2,4FYU,4.189333
phenix,2,4G3H,7.041167
phenix,2,4GMV,3.281667
phenix,2,4H9D,2.215667
phenix,2,4HIA,2.662333
phenix,2,4HJW,6.273667
phenix,2,4HKA,3.103833
phenix,2,4HUJ,3.295167
phenix,2,4ICH,2.759
phenix,2,4IDI,3.214833
phenix,2,4JGX,1.782167
phenix,2,4JHN,9.085167
phenix,2,4JX2,3.733333
phenix,2,4K36,6.2095
phenix,2,4KH9,3.923667
phenix,2,4KYQ,2.131667
phenix,2,4L7Z,9.788333
phenix,2,4L9U,1.565667
phenix,2,4LD7,22.490833
phenix,2,4LZ2,1.780667
phenix,2,4MAA,2.450333
phenix,2,4ME9,2.101167
phenix,2,4MG5,3.082667
phenix,2,4MG6,3.135833
phenix,2,4MJG,2.353667
phenix,2,4N39,6.1805
phenix,2,4N5X,1.535
phenix,2,4NPJ,3.704
phenix,2,4NUF,2.440333
phenix,2,4NWZ,7.059167
phenix,2,4O62,3.079167
phenix,2,4O92,1.606167
phenix,2,4OC8,5.923333
phenix,2,4OF8,5.856167
phenix,2,4OFF,1.536833
phenix,2,4OX3,2.296
phenix,2,4PDE,1.987333
phenix,2,4PFS,2.6985
phenix,2,4PQZ,1.508667
phenix,2,4PRA,3.6835
phenix,2,4PSI,1.784833
phenix,2,4PV4,7.1255
phenix,2,4Q13,2.777333
phenix,2,4Q63,1.5985
phenix,2,4QH8,3.2945
phenix,2,4QKO,5.915167
phenix,2,4QN8,3.461167
phenix,2,4QQR,2.891167
phenix,2,4QTP,3.2775
phenix,2,4QXA,1.958
phenix,2,4R10,4.003833
phenix,2,4RHO,2.817333
phenix,2,4RK2,6.013
phenix,2,4RO5,2.594667
phenix,2,4RQM,1.954167
phenix,2,4TWL,3.366167
phenix,2,4U7A,4.179667
phenix,2,4UCI,6.517833
phenix,2,4UDA,2.071333
phenix,2,4UDP,5.339833
phenix,2,4UWX,4.795
phenix,2,4UYI,2.402333
phenix,2,4V15,6.488333
phenix,2,4W2R,8.446167
